run 1; time = 2024-12-09T15:18:10.288; alpha_state=1.0, k_state=1.0, alpha_action=1.0, k_action=1.0, exploration_constant=500.0,n_iterations=1500, keep_tree=false, discount=0.85, nb_robots=3, depth=50, max_steps=100, num_map=2, extent = (0,0), nb_blocs = 0, nb_steps = 36, cov = MMatrix[Int8[1 2 2 2 1 0 0 0 0 0 0 0 0 3 4 4 5 4 3 2; 2 2 2 1 1 0 0 0 0 0 0 0 0 3 3 6 6 7 2 2; 2 2 2 1 1 0 0 0 0 0 0 0 0 3 3 7 8 7 0 0; 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 0 0; 1 1 2 0 0 0 0 0 0 0 0 0 0 2 1 7 6 6 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 3 4 6 6 7 0 0; 2 2 2 1 1 0 0 0 0 0 1 0 0 4 4 5 4 8 4 3; 1 1 2 1 1 0 0 0 1 1 1 1 0 3 4 6 7 8 6 5; 1 1 2 2 0 0 0 0 0 1 1 1 0 3 3 5 4 8 6 6; 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 0 0 8 6 6; 0 0 2 1 1 2 2 1 2 2 1 2 2 2 1 0 0 5 6 6; 0 0 1 1 1 2 2 1 2 2 1 2 2 2 1 0 0 5 5 6; 0 0 0 0 1 0 0 0 0 0 0 0 0 3 3 0 0 6 6 5; 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0 0 6 5 5; 0 0 0 0 0 0 0 0 0 0 0 0 0 4 5 6 7 5 5 4; 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 8 7 8 4 2; 0 0 0 0 0 0 0 0 0 0 0 0 0 5 7 8 7 6 3 2; 0 0 0 0 0 0 0 0 0 0 0 0 0 5 4 5 5 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 2 2 0 0 0], Int8[1 4 5 5 3 0 3 0 0 0 0 1 0 0 0 0 0 0 0 0; 4 3 8 5 5 0 5 0 0 0 0 3 0 0 0 0 0 0 0 0; 6 8 9 5 4 0 7 8 8 4 5 6 0 0 0 0 0 0 0 0; 9 6 7 0 0 0 6 8 8 7 6 6 0 0 0 0 0 0 0 0; 8 9 7 0 0 0 5 6 0 0 5 5 0 0 0 0 0 0 0 0; 9 9 10 0 0 0 6 6 0 0 2 4 0 0 0 0 0 0 0 0; 8 10 9 0 0 0 5 3 0 0 3 3 0 0 0 0 0 0 0 0; 8 6 8 3 1 0 3 3 2 2 2 3 0 0 0 0 0 0 0 0; 6 6 6 2 2 0 1 2 2 2 2 3 0 0 0 0 0 0 0 0; 6 3 3 2 0 0 0 0 0 2 2 2 0 0 0 0 0 0 0 0; 3 4 4 3 4 3 3 3 3 2 1 1 1 0 0 0 0 0 0 0; 2 3 5 3 3 4 2 3 3 3 1 1 0 0 0 0 0 0 0 0; 2 3 4 2 4 4 3 2 3 2 2 1 0 0 0 0 0 0 0 0; 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0], Int8[1 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 3 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 3 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 3 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 3 3 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 1 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 1 3 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 2 2 2 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 3 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 5 0 1 2 0 2 4 4 4 4 4 0 0 0 0 0 0 0 0; 9 7 0 3 3 0 4 5 4 6 6 5 0 0 0 0 0 0 0 0; 11 9 0 7 4 0 4 5 4 7 6 6 0 0 0 0 0 0 0 0; 10 14 13 10 10 8 6 6 0 0 5 4 0 0 0 0 0 0 0 0; 9 13 13 8 9 8 6 4 0 0 4 4 0 0 0 0 0 0 0 0; 9 11 11 9 8 8 7 3 0 0 3 3 0 0 0 0 0 0 0 0]]
run 3; time = 2024-12-09T15:18:10.288; alpha_state=1.0, k_state=1.0, alpha_action=1.0, k_action=1.0, exploration_constant=500.0,n_iterations=1500, keep_tree=false, discount=0.85, nb_robots=3, depth=50, max_steps=100, num_map=2, extent = (0,0), nb_blocs = 0, nb_steps = 39, cov = MMatrix[Int8[3 4 5 5 2 0 0 0 0 0 0 0 0 2 3 3 4 5 2 1; 5 6 8 6 2 0 0 0 0 0 0 0 0 2 3 3 5 6 3 1; 6 6 8 6 3 0 0 0 0 0 0 0 0 3 3 5 6 6 0 0; 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 0 0; 4 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 8 7 0 0; 3 5 4 0 0 0 0 0 0 0 0 0 0 9 9 12 12 9 0 0; 1 4 3 0 0 0 0 0 0 0 0 0 0 11 13 13 10 12 0 0; 2 2 3 1 1 0 0 0 0 0 1 0 0 12 13 14 12 13 6 3; 2 2 2 1 1 0 0 0 1 1 1 1 0 10 10 12 13 10 5 5; 1 1 2 2 0 0 0 0 0 1 1 1 0 8 9 10 6 9 6 5; 1 2 2 2 2 2 2 2 2 2 2 2 2 6 5 0 0 6 5 4; 0 0 2 1 1 2 2 1 2 2 1 2 2 4 1 0 0 4 4 3; 0 0 1 0 1 2 2 1 2 2 1 2 2 1 1 0 0 4 3 3; 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2 3 3; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0], Int8[0 1 1 1 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 2 0 0 0 0 3 0 0 0 0 0 0 0 0; 2 2 3 0 0 0 4 4 4 6 5 5 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 5 5 5 6 6 5 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 5 4 0 0 5 5 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 3 1 0 0 5 6 0 0 0 0 0 0 0 0; 3 2 2 0 0 0 2 2 0 0 5 6 0 0 0 0 0 0 0 0; 2 2 2 1 1 0 2 3 3 5 6 5 0 0 0 0 0 0 0 0; 1 1 2 1 1 0 2 1 4 6 6 6 0 0 0 0 0 0 0 0; 1 1 2 2 0 0 0 0 0 7 7 6 0 2 0 0 0 0 0 0; 1 2 2 2 2 2 2 2 3 5 5 5 4 5 2 0 0 0 1 0; 0 0 2 1 1 2 2 1 3 4 3 5 5 5 3 0 0 1 1 1; 0 0 1 1 1 2 2 1 2 4 4 4 5 5 3 0 0 1 1 1; 0 0 0 0 1 0 0 0 0 0 0 0 0 5 4 0 0 1 2 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 6 5 0 0 3 3 2; 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 8 5 4 3 3; 0 0 0 0 0 0 0 0 0 0 0 0 0 9 8 10 6 4 3 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 8 12 11 8 5 3 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10 10 5 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 6 9 8 6 0 0 0], Int8[3 4 4 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 5 6 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 4 6 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 3 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 3 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 6 5 0 2 2 0 3 3 4 4 3 4 0 0 0 0 0 0 0 0; 9 7 0 2 4 0 3 5 4 6 7 4 0 0 0 0 0 0 0 0; 11 10 0 7 5 0 6 5 4 7 7 6 0 0 0 0 0 0 0 0; 13 15 14 10 8 9 6 5 0 0 5 4 0 0 0 0 0 0 0 0; 13 15 15 8 9 6 5 5 0 0 3 4 0 0 0 0 0 0 0 0; 10 11 11 11 7 6 5 3 0 0 4 4 0 0 0 0 0 0 0 0]]
run 5; time = 2024-12-09T15:18:10.301; alpha_state=1.0, k_state=1.0, alpha_action=1.0, k_action=1.0, exploration_constant=500.0,n_iterations=1500, keep_tree=false, discount=0.85, nb_robots=3, depth=50, max_steps=100, num_map=2, extent = (0,0), nb_blocs = 0, nb_steps = 40, cov = MMatrix[Int8[1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 3 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 2 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 3 3 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 12 12 0 2 2 0 4 6 6 8 8 7 0 0 0 0 0 0 0 0; 14 15 0 3 3 0 6 7 7 10 10 8 0 0 0 0 0 0 0 0; 15 14 0 3 3 0 5 7 8 10 10 8 0 0 0 0 0 0 0 0; 15 16 14 7 5 4 5 4 0 0 6 6 0 0 0 0 0 0 0 0; 12 12 12 9 3 4 4 2 0 0 5 5 0 0 0 0 0 0 0 0; 6 8 7 5 5 4 3 2 0 0 3 4 0 0 0 0 0 0 0 0], Int8[4 9 10 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 6 11 9 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 7 9 10 7 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0; 6 4 5 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0; 5 7 6 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0; 5 6 6 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0; 6 5 5 0 0 0 2 2 0 0 1 1 0 0 0 0 0 0 0 0; 7 7 8 5 4 0 2 2 2 2 1 1 0 0 0 0 0 0 0 0; 7 7 8 5 3 0 1 2 2 3 2 1 0 0 1 0 0 0 0 0; 6 6 7 7 0 0 0 0 0 2 4 3 0 2 2 0 0 0 0 0; 3 7 6 2 4 2 1 2 4 4 4 5 4 3 3 0 0 0 1 0; 3 5 6 4 4 4 2 2 3 2 4 4 5 3 3 0 0 1 1 2; 3 2 3 3 3 3 2 3 3 2 3 5 4 4 3 0 0 3 2 2; 0 0 0 2 2 0 0 0 0 0 0 0 0 4 4 0 0 3 3 3; 0 0 0 2 2 0 0 0 0 0 0 0 0 4 4 0 0 4 5 3; 0 0 0 2 1 0 0 0 0 0 0 0 0 4 5 5 6 7 6 6; 0 0 0 0 1 0 0 0 0 0 0 0 0 3 4 5 5 6 6 4; 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 5 6 5 4 3; 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 2 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0], Int8[1 2 2 1 1 0 2 0 0 0 0 1 0 7 9 9 9 9 7 3; 2 2 2 1 1 0 3 0 0 0 0 3 0 7 9 11 8 10 5 1; 2 2 2 1 1 0 3 4 4 3 4 5 0 6 11 10 11 10 0 0; 2 2 2 0 0 0 3 4 4 5 5 5 0 0 0 0 10 9 0 0; 3 2 2 0 0 0 2 2 0 0 4 5 0 0 0 0 8 9 0 0; 2 3 2 0 0 0 2 2 0 0 3 5 0 2 4 5 6 7 0 0; 1 3 3 0 0 0 2 0 0 0 4 4 0 1 3 7 8 8 0 0; 2 3 3 2 1 0 0 0 1 4 3 4 0 1 4 7 7 8 4 2; 1 3 3 2 1 0 0 0 1 4 4 4 0 3 5 5 5 5 3 3; 1 3 3 2 0 0 0 0 0 4 4 4 0 1 2 5 3 4 4 3; 2 1 1 2 2 2 2 2 3 3 3 4 3 2 2 0 0 4 4 3; 0 1 1 1 2 2 1 2 2 2 2 3 2 2 1 0 0 2 1 1; 0 1 0 1 2 2 1 2 2 2 2 2 2 2 1 0 0 1 1 1; 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
run 4; time = 2024-12-09T15:18:10.288; alpha_state=1.0, k_state=1.0, alpha_action=1.0, k_action=1.0, exploration_constant=500.0,n_iterations=1500, keep_tree=false, discount=0.85, nb_robots=3, depth=50, max_steps=100, num_map=2, extent = (0,0), nb_blocs = 0, nb_steps = 48, cov = MMatrix[Int8[1 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 4 5 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 3 5 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 3 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 2 2 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 1 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 5 0 2 2 0 7 12 14 13 12 9 0 0 0 0 0 0 0 0; 7 6 0 3 3 0 9 11 15 14 15 11 0 0 0 0 0 0 0 0; 8 8 0 5 4 0 11 14 13 15 17 16 0 0 0 0 0 0 0 0; 6 8 7 6 6 8 9 6 0 0 13 14 0 0 0 0 0 0 0 0; 4 8 7 6 8 8 7 5 0 0 10 12 0 0 0 0 0 0 0 0; 3 5 5 5 5 5 5 2 0 0 8 7 0 0 0 0 0 0 0 0], Int8[12 16 22 16 11 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0; 17 21 24 16 13 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0; 20 22 25 16 10 0 2 1 1 1 0 0 0 0 0 0 0 0 0 0; 22 23 21 0 0 0 3 2 2 0 0 0 0 0 0 0 0 0 0 0; 20 20 20 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0; 13 13 13 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0; 13 10 13 0 0 0 2 3 0 0 1 1 0 0 0 0 0 0 0 0; 11 12 12 3 3 0 2 3 3 1 1 2 0 0 0 0 0 0 0 0; 6 4 8 4 3 0 2 2 2 2 2 2 0 0 0 0 0 0 0 0; 5 5 4 4 0 0 0 0 0 3 2 2 0 0 0 0 0 0 0 0; 4 7 7 5 6 3 1 2 3 3 3 2 1 1 1 0 0 0 0 0; 2 5 6 5 5 4 1 2 2 3 2 2 1 1 0 0 0 0 0 0; 3 3 4 3 3 3 3 2 2 2 2 2 2 1 0 0 0 0 0 0; 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0], Int8[1 1 1 1 0 0 1 0 0 0 0 2 0 1 4 4 3 5 3 1; 2 2 2 0 0 0 2 0 0 0 0 3 0 1 3 7 6 6 3 1; 2 2 1 0 0 0 2 2 3 4 4 4 0 2 3 7 7 6 0 0; 2 1 1 0 0 0 2 2 3 5 4 3 0 0 0 0 7 8 0 0; 2 2 2 0 0 0 3 3 0 0 3 3 0 0 0 0 10 11 0 0; 2 2 1 0 0 0 3 2 0 0 4 5 0 7 8 12 13 11 0 0; 2 1 1 0 0 0 2 2 0 0 4 5 0 7 10 11 11 13 0 0; 2 2 2 0 0 0 2 3 3 3 4 2 0 9 12 12 11 11 7 3; 2 2 3 0 0 0 2 2 4 4 4 4 0 8 7 12 11 8 6 5; 2 2 2 3 0 0 0 0 0 6 6 4 0 7 7 8 8 7 4 4; 2 2 2 2 2 1 2 3 2 4 6 5 5 5 4 0 0 4 3 2; 2 2 2 2 2 2 2 2 3 3 3 5 6 5 5 0 0 3 3 3; 2 1 1 2 2 1 2 2 2 3 3 3 5 5 3 0 0 3 2 2; 0 0 0 2 2 0 0 0 0 0 0 0 0 3 3 0 0 2 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 2 2 2; 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 2 2 2; 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3 3 3 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 4 4 1 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 4 4 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 1 0 0 0]]
run 2; time = 2024-12-09T15:18:10.288; alpha_state=1.0, k_state=1.0, alpha_action=1.0, k_action=1.0, exploration_constant=500.0,n_iterations=1500, keep_tree=false, discount=0.85, nb_robots=3, depth=50, max_steps=100, num_map=2, extent = (0,0), nb_blocs = 0, nb_steps = 51, cov = MMatrix[Int8[1 1 1 1 0 0 1 0 0 0 0 2 0 1 1 4 6 4 4 3; 2 2 2 0 0 0 3 0 0 0 0 4 0 1 2 5 5 6 5 1; 2 2 2 0 0 0 5 4 5 6 5 4 0 1 3 6 6 5 0 0; 2 1 1 0 0 0 6 6 6 7 6 5 0 0 0 0 6 6 0 0; 2 2 2 0 0 0 7 5 0 0 5 5 0 0 0 0 8 8 0 0; 2 2 2 0 0 0 5 4 0 0 4 6 0 2 4 6 6 9 0 0; 2 1 1 0 0 0 4 5 0 0 5 6 0 3 3 7 7 6 0 0; 2 3 3 1 1 0 4 5 4 7 7 7 0 4 6 8 6 7 4 3; 2 3 3 1 1 0 3 4 6 6 6 6 0 5 6 7 5 7 4 3; 2 2 2 2 0 0 0 0 0 7 7 5 0 4 3 5 6 5 5 4; 1 2 2 2 2 1 2 2 2 6 5 5 5 4 3 0 0 5 4 4; 1 2 3 2 2 2 2 2 3 4 5 6 5 4 3 0 0 4 3 3; 1 0 0 2 1 1 2 2 1 2 3 3 2 3 1 0 0 3 3 4; 0 0 0 1 1 0 0 0 0 0 0 0 0 2 1 0 0 4 5 4; 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 6 4 3; 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 4 5 5 4 4; 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 5 5 5 5 3; 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 5 5 6 3 2; 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 4 5 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 2 0 0 0], Int8[0 3 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 4 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 4 4 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 4 5 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 4 4 5 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 5 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 7 10 9 7 7 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0; 8 9 9 7 8 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0; 5 7 7 9 8 6 2 1 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 1 0 6 8 0 3 6 5 7 7 5 0 0 0 0 0 0 0 0; 2 2 0 8 9 0 5 6 7 7 7 5 0 0 0 0 0 0 0 0; 5 7 0 12 14 0 7 10 6 8 8 6 0 0 0 0 0 0 0 0; 9 12 18 18 16 19 15 9 0 0 4 6 0 0 0 0 0 0 0 0; 7 10 18 19 17 18 15 8 0 0 1 2 0 0 0 0 0 0 0 0; 8 11 15 17 16 16 14 7 0 0 1 1 0 0 0 0 0 0 0 0], Int8[12 14 16 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 15 19 19 11 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 22 19 21 9 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 23 21 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 23 21 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 20 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 24 21 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 22 23 26 13 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 21 20 22 18 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 16 14 20 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 12 12 16 6 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 9 8 9 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 5 5 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
