alpha_state;k_state;alpha_action;k_action;exploration_constant;n_iterations;keep_tree;discount;nb_robots;depth;max_steps;num_map;extent;nb_blocs;begin_zone;nb_steps;cov
1.0;1.0;1.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;112;"Int8[0 1 1 1 3 3 3 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 1 0 3 5 4 4 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 2 3 4 5 4 4 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 3 4 4 4 4 4 4 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 3 4 4 5 4 4 3 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 1 3 4 4 4 4 4 3 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 4 4 4 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 4 5 6 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 5 6 5 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 6 6 5 6 6 4 1 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 3 7 6 8 8 6 3 1 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 3 5 7 6 8 6 4 3 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 2 4 6 5 5 5 5 5 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 2 4 5 5 7 4 4 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 5 6 7 5 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 7 7 8 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8 9 8 7 5 1 3 1 0 0 0 1 0 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 6 7 7 9 10 8 3 7 3 2 2 4 5 5; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 8 7 9 13 14 9 9 9 10 7 12 11 10; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 7 10 14 18 19 16 13 13 15 13 13 12 10; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 13 14 26 27 28 17 19 20 19 14 13 10; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 24 35 37 31 23 21 18 22 20 16; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 28 36 39 38 30 26 22 27 20 19; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 29 35 34 38 34 29 23 25 19 17; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 30 31 31 28 31 32 27 23 20 14; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 22 25 23 24 27 26 24 19 20 17; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 11 18 16 17 18 22 18 17 17 13; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 5 10 9 11 17 14 13 12 9; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 3 8 9 9 5 4; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 4 1 1]"
1.0;1.0;1.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;112;"Int8[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 4 3 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 4 5 4 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 5 5 4 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 6 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 6 7 8 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 6 6 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 6 6 5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 6 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 4 5 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 4 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 3 5 5 4 3 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 2 4 4 4 6 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 3 5 5 6 8 5 4 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 5 7 9 8 8 5 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 5 10 9 10 11 7 4 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 3 1 5 7 8 9 11 9 5 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 11 10 4 5 6 5 9 10 8 6 6 4 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 19 21 0 0 0 0 0 0 0 0 4 6 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 25 25 0 0 0 0 0 0 0 0 4 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 27 28 0 0 0 0 0 0 0 0 5 6 8 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0; 32 33 0 0 0 0 0 0 0 0 8 6 7 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0; 34 32 0 0 0 0 0 0 0 0 6 8 6 0 0 0 0 0 0 2 5 2 0 0 0 0 0 0 0 0; 29 27 0 0 0 0 0 0 0 0 8 9 6 0 0 0 0 0 0 8 5 4 2 0 0 0 0 0 0 0; 20 19 0 0 0 0 0 0 0 0 10 13 15 12 8 14 21 21 19 17 12 7 3 1 0 0 0 0 0 0; 12 16 10 6 5 5 5 5 6 7 8 9 10 13 16 16 19 19 20 20 16 7 3 2 0 0 0 0 0 0; 8 9 8 7 5 6 5 6 5 5 4 6 10 11 14 19 21 18 16 18 15 9 4 1 1 0 0 0 0 0; 3 7 5 4 5 5 6 5 5 4 5 4 4 4 5 10 13 14 16 15 9 6 4 2 0 0 0 0 0 0]"
1.0;1.0;1.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;112;"Int8[43 49 47 62 59 40 18 12 8 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 1; 47 57 61 62 57 36 19 10 8 7 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 3 2; 48 59 60 58 54 36 21 12 10 6 6 3 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 3 3; 24 39 55 44 36 25 19 9 7 6 6 7 3 0 0 0 0 0 0 0 0 0 0 0 0 3 5 4 3 4; 14 24 34 29 23 14 11 7 7 7 8 7 6 4 2 0 0 0 0 0 0 0 0 0 1 5 5 5 4 4; 9 12 17 10 6 4 3 7 6 6 7 8 6 6 3 3 0 0 0 0 0 0 0 0 4 3 5 5 4 3; 7 5 5 2 0 0 0 0 0 0 0 5 5 6 6 4 0 0 0 0 0 0 0 0 3 4 4 4 4 3; 3 1 0 0 0 0 0 0 0 0 0 5 6 5 4 3 0 0 0 0 0 0 0 0 3 4 4 3 4 1; 0 0 0 0 0 0 0 0 0 0 0 4 6 6 5 3 0 0 0 0 0 0 0 0 3 4 3 4 1 0; 0 0 0 0 0 0 0 0 0 0 0 3 3 4 5 6 5 4 8 12 12 8 7 11 11 7 4 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3 4 5 4 0 0 0 0 0 0 0 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 4 3 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
1.0;1.0;1.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;112;"Int8[4 8 24 44 64 72 70 57 46 30 23 13 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 12 29 57 67 77 78 65 49 39 26 16 15 8 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 4 17 32 52 61 81 83 73 53 36 23 15 12 9 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 9 30 42 56 67 67 60 42 22 15 14 10 11 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 6 20 34 41 41 45 29 14 16 13 13 11 9 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 9 14 23 19 18 11 6 6 8 11 10 6 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 3 4 0 0 0 0 0 0 0 3 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
1.0;1.0;1.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;112;"Int8[0 2 2 2 1 3 3 3 2 1 2 1 2 3 4 3 4 5 5 5 5 5 5 4 4 2 1 0 0 0; 0 0 2 2 2 4 6 6 5 4 5 6 5 6 7 6 5 4 5 6 6 5 4 4 6 5 3 0 0 0; 0 1 2 3 3 7 7 7 8 8 6 6 6 6 6 4 0 0 0 0 0 0 0 0 4 5 5 2 0 0; 0 0 3 4 7 8 8 6 5 6 7 8 6 6 5 4 0 0 0 0 0 0 0 0 4 6 5 4 1 0; 0 2 2 5 7 8 6 6 8 6 7 5 6 6 6 3 0 0 0 0 0 0 0 0 4 5 7 4 3 1; 0 0 0 1 2 4 5 5 6 6 5 5 6 4 3 3 0 0 0 0 0 0 0 0 6 7 5 4 3 2; 0 0 0 0 0 0 0 0 0 0 0 2 2 2 1 0 0 0 0 0 0 0 0 0 7 6 7 4 3 1; 0 0 0 0 0 0 0 0 0 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 5 6 4 6 4 2; 0 0 0 0 0 0 0 0 0 0 0 4 5 3 1 0 0 0 0 0 0 0 0 0 3 4 6 6 6 2; 0 0 0 1 0 0 0 0 0 0 0 7 7 6 4 0 0 0 0 0 0 0 0 2 3 5 5 7 6 4; 0 2 2 3 0 0 0 0 0 0 0 9 8 9 5 1 0 0 0 0 0 0 0 0 0 0 7 6 5 4; 3 6 8 5 0 0 0 0 0 0 0 9 11 10 5 2 0 0 0 0 0 0 0 0 0 0 6 5 6 5; 8 11 12 10 0 0 0 0 0 0 0 13 11 11 8 1 0 0 0 0 0 0 0 0 0 0 7 7 5 6; 12 14 18 13 13 11 11 9 11 11 13 15 16 13 8 3 1 0 0 0 0 0 0 0 0 0 7 6 6 6; 12 17 16 22 22 18 11 10 10 14 14 15 14 10 7 5 3 1 0 0 0 0 0 0 0 0 5 7 5 4; 15 18 18 20 22 16 13 11 13 12 12 11 11 9 6 5 5 2 0 0 0 0 0 0 0 0 5 4 5 3; 11 15 16 21 17 13 9 10 11 11 8 8 10 9 7 5 4 2 1 2 5 6 6 6 6 5 5 6 4 3; 8 11 14 12 13 11 9 8 7 5 3 7 11 10 8 9 6 4 3 4 7 9 7 8 8 6 4 3 3 1; 3 5 7 9 10 6 5 6 2 0 3 4 6 8 10 9 9 6 5 7 9 9 8 9 8 5 3 3 1 0; 0 1 5 2 2 4 3 0 0 1 2 4 4 5 7 9 8 7 6 6 7 6 7 7 5 2 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 1 3 5 6 8 6 4 4 6 7 8 6 6 4 3 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 1 2 3 0 0 0 0 0 0 5 6 5 5 3 1 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 3 2 2 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
