alpha_state;k_state;alpha_action;k_action;exploration_constant;n_iterations;keep_tree;discount;nb_robots;depth;max_steps;num_map;extent;nb_blocs;begin_zone;nb_steps;cov
1.0;1.0;1.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;120;"Int8[0 0 0 4 3 5 6 6 4 3 3 1 0 0 0 0 0 0 0 0 0 0 0 2 4 12 19 23 22 24; 0 0 2 3 4 5 7 6 5 4 4 2 1 0 0 0 0 0 0 0 0 0 0 0 5 12 23 24 22 22; 0 2 3 5 4 3 5 6 5 4 5 5 3 0 0 0 0 0 0 0 0 0 0 0 3 13 25 26 23 23; 0 1 1 0 0 0 0 0 0 0 3 4 4 2 0 0 0 0 0 0 0 0 0 0 1 8 16 20 22 19; 0 0 0 0 0 0 0 0 0 0 3 5 4 4 1 0 0 0 0 0 0 0 0 0 3 5 8 11 14 11; 0 0 0 0 0 0 0 0 0 0 4 4 5 3 4 1 0 0 0 0 0 0 0 0 4 4 4 5 7 5; 0 0 0 0 0 0 0 0 0 0 4 4 4 4 3 4 1 0 0 0 0 0 0 0 4 5 5 4 5 2; 0 0 0 0 0 0 0 0 0 0 4 3 4 4 4 4 3 1 0 0 0 0 0 0 5 4 7 9 6 6; 0 0 0 0 0 0 0 0 0 0 1 4 4 5 4 5 3 3 0 0 0 0 0 0 4 7 13 19 14 11; 0 0 0 0 0 0 0 0 0 0 1 2 6 7 7 4 4 3 0 0 0 0 0 0 6 13 20 25 24 19; 0 0 0 0 0 0 0 0 0 0 0 3 6 10 8 5 5 3 0 0 0 0 0 0 8 17 26 29 29 22; 0 0 0 0 0 0 0 0 0 0 0 4 5 8 10 7 4 3 1 0 0 0 0 3 10 17 25 30 30 29; 0 0 0 0 0 0 0 0 0 0 0 5 5 8 8 9 7 4 0 0 0 0 0 1 7 19 27 33 31 29; 0 0 0 0 0 0 0 0 0 0 0 4 6 7 9 9 6 3 1 0 0 0 0 1 5 17 25 29 28 27; 0 0 0 0 0 0 0 0 0 0 0 4 7 7 7 8 5 4 2 0 0 1 1 4 7 13 19 25 22 20; 0 0 0 0 0 0 0 0 0 0 0 1 3 7 7 6 5 4 1 1 0 2 3 5 8 12 16 15 18 14; 0 0 0 0 0 0 0 0 0 0 0 0 2 5 6 5 7 5 3 0 1 3 5 6 8 12 12 14 15 12; 0 0 0 0 0 0 0 0 0 0 0 0 1 2 6 5 6 5 4 0 1 5 5 6 8 11 12 12 11 8; 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 4 5 6 4 1 2 6 8 7 9 12 10 10 6 6; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 6 6 5 7 9 8 7 8 6 5 5 4; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 6 7 6 6 8 7 6 5 4 3 4 2 3; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 5 6 6 5 6 5 7 5 4 1 0 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 4 5 4 5 5 6 5 3 2 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 4 5 5 4 3 3 2 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 2 2 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
1.0;1.0;1.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;120;"Int8[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2 1 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 5 5 4 1 1; 0 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 10 10 12 8 5 3; 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 14 21 18 14 11 4; 3 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 22 21 17 13 8; 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 25 23 23 11 8; 5 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 22 25 17 13 4; 4 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 21 22 17 6 2; 3 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 13 15 9 1 1; 3 5 7 4 5 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 11 7 3 1 0; 2 5 7 5 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 6 4 2 0 0; 1 3 7 6 6 6 0 0 0 0 0 0 0 0 0 0 0 1 2 4 8 10 11 9 10 6 5 1 0 0; 0 4 6 8 5 6 0 0 0 0 0 0 0 0 0 0 0 2 4 8 12 17 15 13 9 7 3 1 0 0; 0 4 5 7 5 5 0 0 0 0 0 0 0 0 0 0 1 3 5 10 15 17 17 15 11 6 3 1 0 0; 1 3 5 6 5 5 0 0 0 0 0 0 0 0 0 0 1 3 6 10 15 15 16 18 12 5 2 0 0 0; 1 4 5 5 6 5 0 0 0 0 0 0 0 0 0 0 0 2 6 10 15 15 17 15 12 4 1 0 0 0; 1 5 5 4 7 6 1 0 0 0 0 0 0 0 0 0 0 1 2 8 12 14 13 12 9 4 0 0 0 0; 1 4 5 6 6 6 4 1 0 0 0 0 0 0 0 0 0 0 0 3 7 9 10 8 8 4 3 1 0 0; 1 3 4 5 6 6 4 3 1 0 0 0 0 0 0 0 0 0 0 1 3 6 6 7 8 8 5 1 0 0; 0 3 4 5 3 5 4 5 0 0 0 0 0 0 0 0 0 0 0 0 1 5 9 10 12 9 7 5 2 0; 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 0 0 0 0 0 1 4 8 12 12 12 9 5 1 0; 0 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0 0 0 0 0 1 2 10 12 11 11 12 7 3 1; 0 0 0 0 0 0 6 4 0 0 0 0 0 0 0 0 0 0 1 0 0 3 6 10 11 14 12 10 5 1; 0 0 0 0 0 0 5 6 0 0 0 0 0 0 0 0 1 2 1 2 1 2 7 9 11 12 14 12 8 5; 0 0 0 0 0 0 5 5 0 0 0 0 0 0 0 0 3 3 3 4 4 3 5 9 9 10 13 9 9 8; 0 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0 3 6 5 6 6 7 5 6 11 12 11 10 7 7; 0 0 0 0 0 0 5 4 0 0 0 0 0 0 0 0 7 6 6 6 7 6 5 6 9 12 12 10 8 6; 0 0 0 0 0 0 3 5 4 4 5 7 7 8 6 6 7 9 8 6 6 5 6 6 6 7 9 9 7 7; 0 0 0 0 0 1 4 4 5 5 5 5 7 7 7 7 7 7 7 5 5 7 6 5 4 4 5 7 7 3; 0 0 0 0 0 0 1 3 3 4 5 5 6 7 7 6 5 5 3 4 3 4 5 4 4 4 3 3 2 1]"
1.0;1.0;1.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;120;"Int8[27 35 48 54 54 46 29 11 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 33 48 63 56 50 40 32 18 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 36 57 69 63 45 33 28 17 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 28 39 48 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 27 26 18 0 0 0 0 0 0 0 0 2 3 3 3 6 2 1 0 0 0 0 0 0 0 0 0 0 0 0; 23 23 24 0 0 0 0 0 0 0 2 5 4 8 8 8 6 4 0 0 0 0 0 0 0 0 0 0 0 0; 18 21 23 0 0 0 0 0 0 0 6 8 9 13 11 9 10 8 0 0 0 0 0 0 0 0 0 0 0 0; 8 14 19 0 0 0 0 0 0 0 8 10 17 19 16 10 10 7 0 0 0 0 0 0 0 0 0 0 0 0; 10 8 11 0 0 0 0 0 0 0 11 13 19 23 19 12 10 8 0 0 0 0 0 0 0 0 0 0 0 0; 10 9 10 6 4 6 7 7 7 11 14 14 15 20 17 13 10 7 0 0 0 0 0 0 0 0 0 0 0 0; 7 4 5 6 5 4 0 0 0 0 0 12 12 13 10 13 7 4 0 0 0 0 0 0 0 0 0 0 0 0; 0 3 3 3 4 3 0 0 0 0 0 9 10 9 8 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 1 1 0 0 0 0 0 5 5 5 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
1.0;1.0;1.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;120;"Int8[34 36 36 34 28 19 14 14 15 13 10 12 15 11 7 3 7 6 5 0 0 0 0 0 0 0 0 0 0 0; 47 46 46 42 30 20 14 13 14 14 14 15 14 13 11 8 8 7 1 0 0 0 0 0 0 0 0 0 0 0; 49 57 60 45 27 14 12 14 18 15 12 14 13 16 11 10 9 8 0 0 0 0 0 0 0 0 0 0 0 0; 46 51 49 0 0 0 0 0 0 0 14 10 10 7 7 10 5 2 1 0 0 0 0 0 0 0 0 0 0 0; 40 46 44 0 0 0 0 0 0 0 7 9 9 7 4 5 3 2 0 0 0 0 0 0 0 0 0 0 0 0; 39 38 38 0 0 0 0 0 0 0 5 4 4 5 5 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0; 36 32 32 0 0 0 0 0 0 0 0 1 2 1 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0; 29 30 28 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 21 25 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 14 20 21 13 5 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 11 16 16 10 9 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 4 10 12 5 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 1 2 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
1.0;1.0;1.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;120;"Int8[1 2 3 6 9 11 10 11 9 10 16 13 7 7 5 5 5 4 1 1 2 2 1 2 2 0 0 0 0 0; 0 0 3 5 7 8 10 12 15 14 13 13 13 10 8 5 6 6 6 5 5 5 5 4 3 3 1 0 0 0; 0 0 3 5 6 4 9 10 10 13 14 13 13 9 8 6 6 6 6 6 5 5 4 5 4 4 3 1 0 0; 0 0 2 0 0 0 0 0 0 0 8 10 9 11 7 5 5 6 5 5 6 6 6 5 5 4 4 4 1 0; 0 0 0 0 0 0 0 0 0 0 7 9 6 4 3 4 4 4 0 0 0 0 0 0 5 4 5 3 3 1; 0 0 0 0 0 0 0 0 0 0 4 5 5 1 1 3 3 2 0 0 0 0 0 0 4 6 5 4 3 2; 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 1 1 0 0 0 0 0 0 6 6 5 4 4 1; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 4 5 4 2; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 5 5 4 3 2; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 4 3 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 3 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 5 5 5 5 4 3 4 1 0 0; 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 5 7 6 5 5 5 4 4 1 0 0 0; 1 1 2 1 1 0 0 0 0 0 0 0 0 0 1 3 4 5 6 6 5 5 5 5 4 1 0 0 0 0; 2 2 2 3 2 0 0 0 0 0 0 1 1 2 5 5 6 5 5 5 7 6 5 4 1 0 0 0 0 0; 2 3 3 3 5 4 0 0 0 0 0 5 5 6 6 6 5 6 6 6 4 4 3 1 0 0 0 0 0 0; 3 5 5 7 6 12 14 12 11 13 11 8 7 6 6 5 5 6 6 4 3 2 0 0 0 0 0 0 0 0; 6 6 8 9 12 12 18 14 14 14 13 7 5 5 6 6 5 5 3 1 0 0 0 0 0 0 0 0 0 0; 5 8 8 9 10 16 18 16 12 14 13 9 5 5 5 4 4 2 1 0 0 0 0 0 0 0 0 0 0 0; 6 4 9 8 9 10 16 16 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 0 0 0 0 0 14 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 4 0 0 0 0 0 5 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 0 0 0 0 0 8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 6 0 0 0 0 0 6 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 6 0 0 0 0 0 7 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 0 0 0 0 0 9 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 4 0 0 0 0 0 12 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 4 0 0 0 0 0 12 12 11 9 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 10 10 9 7 10 17 18 15 10 11 7 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 9 12 10 11 11 13 13 11 7 7 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
