alpha_state;k_state;alpha_action;k_action;exploration_constant;n_iterations;keep_tree;discount;nb_robots;depth;max_steps;num_map;extent;nb_blocs;begin_zone;nb_steps;cov
1.0;1.0;2.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;106;"Int8[20 36 39 40 28 18 15 13 10 7 9 10 8 5 2 2 1 3 3 2 4 3 2 3 1 1 1 2 2 1; 31 39 44 37 32 26 17 15 14 10 10 10 8 5 6 4 4 5 5 5 5 5 4 3 3 3 3 5 3 3; 31 38 46 37 31 25 17 15 14 14 11 12 6 6 5 6 5 5 6 6 5 4 5 4 5 8 6 6 5 5; 28 24 30 28 24 20 16 10 7 11 11 6 6 4 6 5 6 5 5 5 6 6 4 5 5 10 11 7 7 7; 10 14 17 16 15 15 12 7 4 4 3 4 3 4 4 5 5 6 0 0 0 0 0 0 6 10 11 9 10 10; 1 4 5 7 7 10 8 5 3 1 0 1 3 3 3 4 5 2 0 0 0 0 0 0 5 8 11 11 13 10; 0 0 0 2 3 2 3 4 1 0 0 0 1 2 1 2 1 1 0 0 0 0 0 0 4 8 9 13 11 10; 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 5 8 12 13 9 9; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 7 10 15 10 9; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 4 8 12 14 13 11; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 3 7 14 13 13 10; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 6 9 10 9 10 10; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 7 8 9 8 7; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 6 6 6 7; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 3 2; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
1.0;1.0;2.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;106;"Int8[2 10 14 22 18 16 12 14 12 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 20 24 31 30 28 23 22 17 14 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 34 41 51 43 37 32 28 23 13 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 46 49 59 43 39 37 35 16 7 6 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 37 50 64 57 44 45 32 15 11 10 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 30 50 58 63 52 46 32 22 12 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 28 38 49 44 41 36 32 18 11 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 19 23 32 30 24 20 23 20 14 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 8 6 13 19 22 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 2 6 16 18 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 3 6 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
1.0;1.0;2.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;106;"Int8[7 12 13 15 13 9 5 8 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 11 12 14 10 10 11 9 11 11 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 9 11 13 9 10 11 13 15 14 9 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 7 2 6 4 6 12 17 12 15 13 9 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 1 3 8 14 11 12 14 11 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 2 6 11 12 13 15 11 5 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 5 9 12 12 13 9 6 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 2 4 6 10 8 5 3 5 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 4 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 3 6 4 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 5 5 5 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 6 5 5 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 6 4 5 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 1 2 4 5 5 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 3 3 4 5 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 1 3 4 5 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 1 4 5 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 7 6 4 4 5 3 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 7 7 8 6 4 2 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 6 8 7 8 7 4 0 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 5 7 7 7 3 1 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 3 5 6 4 3 0 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 3 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 5 4 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 5 5 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 5 4 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 3 1 0 0 0 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 6 16 23 36 34 38 26 37 29 25 5 3 0 0 0 0 0 0 0]"
1.0;1.0;2.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;106;"Int8[0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 0 0 0 0 0 0 1 3 3 4 4 3 3 1 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 0 1 2 2 0 1 0 1 3 3 4 5 5 4 4 2 1 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 3 3 4 4 2 3 5 4 5 5 4 5 5 6 3 1 0 0 0 0 0 0 0 0 0 0; 0 0 1 2 3 4 5 6 5 6 5 5 4 5 6 8 6 5 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 2 3 3 4 4 5 6 6 5 5 5 5 7 8 7 6 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 1 2 4 4 6 5 5 4 5 4 4 4 3 6 6 5 0 0 0 0 0 0 0 0 0 0 0 0; 0 0 0 1 3 3 4 5 5 5 4 3 3 1 1 5 5 5 0 0 0 0 0 0 1 0 0 0 0 0; 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 4 5 6 0 0 0 0 0 0 2 3 1 0 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 5 5 6 6 5 4 5 4 4 3 1 0 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 6 5 5 5 6 6 5 5 4 5 3 1 0; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 4 5 5 5 6 5 6 5 4 3 3 3; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 6 6 6 8 6 6; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 8 8 15 13 8; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 10 16 20 19 9; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 14 18 23 19 17; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 15 19 23 22 22; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 17 21 23 20 22; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 11 19 19 19 18; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 3 4 4 11 15 20 17 15; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 4 4 6 9 15 24 22 19; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 4 5 5 7 14 18 31 27 27; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 4 5 7 10 17 23 32 32 29; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 4 5 8 13 22 26 31 32 31; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 5 6 13 23 30 33 33 26; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 4 6 11 20 25 29 28 27; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 4 6 7 13 16 23 20 17; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 4 8 9 10 12 9 8; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 5 6 6 7 4 2; 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 4 3 2 1]"
1.0;1.0;2.0;1.0;100.0;2500;false;0.85;5;100;500;-1;(30, 30);5;5;106;"Int8[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 3 4 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 4 4 3 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 4 4 6 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 4 6 4 6 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 4 5 6 5 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 6 5 5 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 5 7 4 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 4 5 5 6 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 5 5 5 8 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 4 5 10 12 16 19 17 18 13 19 15 12 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 4 7 8 11 12 17 21 24 21 22 19 9 7 6 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 6 9 9 9 12 14 32 31 30 26 27 15 12 8 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 4 9 7 10 11 15 20 24 31 22 25 20 13 8 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 4 6 11 13 14 14 18 20 22 22 24 23 15 11 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0; 4 6 5 8 15 12 12 13 17 20 23 21 21 18 12 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0; 6 5 7 11 10 8 7 10 16 21 20 17 18 13 8 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0; 5 9 10 8 6 0 0 0 0 0 14 13 10 10 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 10 10 12 12 7 0 0 0 0 0 8 8 7 6 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 11 13 16 11 9 0 0 0 0 0 5 6 6 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 13 12 16 14 11 0 0 0 0 0 5 6 5 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 11 15 18 14 10 0 0 0 0 0 6 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 12 15 15 15 9 0 0 0 0 0 6 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 8 12 15 9 8 6 5 5 7 5 6 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 7 7 7 9 7 8 5 6 4 6 4 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 3 4 4 3 7 4 5 4 5 4 5 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0; 2 1 1 2 2 3 3 4 5 4 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
